 2.84923e-05  7.83106e-05 -0.000680942    0.0056966    0.0156627    -0.135573            0         1000    -0.349066
   0.0586632     0.353715    -0.519477    0.0333269      1.02868    -0.827067         0.66         1000    -0.349066
   0.0589641     0.364066    -0.527748    0.0268143      1.04151    -0.827067         0.67         1000    -0.349066
   0.0591988     0.374545    -0.536019    0.0200841      1.05418    -0.827067         0.68         1000    -0.349066
    0.059365     0.385149     -0.54429    0.0131378       1.0667    -0.827067         0.69         1000    -0.349066
   0.0594608     0.395878     -0.55256   0.00597667      1.07906    -0.827067          0.7         1000    -0.349066
   0.0594839      0.40673    -0.560831  -0.00139761      1.09126    -0.827067         0.71         1000    -0.349066
   0.0594321     0.417703    -0.569102   -0.0089834      1.10329    -0.827067         0.72         1000    -0.349066
   0.0593035     0.428795    -0.577372   -0.0167789      1.11515    -0.827067         0.73         1000    -0.349066
   0.0590959     0.440005    -0.585643   -0.0247824      1.12683    -0.827067         0.74         1000    -0.349066
   0.0588072     0.451331    -0.593914   -0.0329917      1.13835    -0.827067         0.75         1000    -0.349066
   0.0584354     0.462771    -0.602184   -0.0414049      1.14968    -0.827067         0.76         1000    -0.349066
   0.0579784     0.474324    -0.610455   -0.0500198      1.16084    -0.827067         0.77         1000    -0.349066
   0.0574343     0.485988    -0.618726   -0.0588341      1.17181    -0.827067         0.78         1000    -0.349066
   0.0568011      0.49776    -0.626996   -0.0678456       1.1826    -0.827067         0.79         1000    -0.349066
   0.0560767     0.509639    -0.635267   -0.0770516      1.19319    -0.827067          0.8         1000    -0.349066
   0.0552594     0.521623    -0.643538   -0.0864499       1.2036    -0.827067         0.81         1000    -0.349066
   0.0543471      0.53371    -0.651808   -0.0960377      1.21382    -0.827067         0.82         1000    -0.349066
    0.053338     0.545899    -0.660079    -0.105812      1.22384    -0.827067         0.83         1000    -0.349066
   0.0522302     0.558186     -0.66835    -0.115771      1.23366    -0.827067         0.84         1000    -0.349066
    0.051022     0.570571     -0.67662    -0.125912      1.24328    -0.827067         0.85         1000    -0.349066
   0.0497114     0.583051    -0.684891     -0.13623       1.2527    -0.827067         0.86         1000    -0.349066
